cod_curso,nome_do_curso,carga_horaria_do_curso,eixo_tecnologico,fator_de_esforco_de_curso,tipo_de_curso,turno,codigo_da_matricula,codigo_do_ciclo_matricula,codigo_sistec,categoria_de_situacao,data_de_inicio_do_ciclo,data_de_fim_previsto_do_ciclo,vagas_ofertadas,mes_de_ocorrencia_da_situacao,renda,sexo,faixa_etaria,idade,cor,unidade_de_ensino
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,92253587,2645325,2809,E,26/08/2019,26/08/2023,46.0,01/01/2021,"0<RFP<=0,5",M,20-24,22,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,92254059,2645325,2809,E,26/08/2019,26/08/2023,46.0,01/01/2021,"0<RFP<=0,5",M,30-34,31,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255863,2645325,2809,E,26/08/2019,26/08/2023,46.0,01/01/2021,"0,5<RFP<=1,0",M,25-29,25,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003706,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0,5<RFP<=1,0",M,20-24,20,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003716,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0,5<RFP<=1,0",M,50-54,50,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003786,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,20-24,21,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003700,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,30-34,31,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003970,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,15-19,18,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003972,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",F,20-24,21,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003964,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,20-24,21,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003688,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0,5<RFP<=1,0",F,35-39,36,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003790,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,30-34,34,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003976,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,20-24,20,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003696,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,20-24,22,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003962,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,25-29,25,preta    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003712,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"2,5<RFP<=3,5",M,55-59,58,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003960,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,30-34,31,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003780,2594993,2809,E,11/03/2019,10/03/2023,41.0,01/12/2020,"0<RFP<=0,5",M,20-24,24,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276113,2686841,2809,E,10/02/2020,10/02/2024,43.0,01/03/2021,"0,5<RFP<=1,0",M,15-19,18,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276127,2686841,2809,E,10/02/2020,10/02/2024,43.0,01/03/2021,"0<RFP<=0,5",M,15-19,19,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276111,2686841,2809,E,10/02/2020,10/02/2024,43.0,01/03/2021,"0,5<RFP<=1,0",M,20-24,23,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276171,2686841,2809,E,10/02/2020,10/02/2024,43.0,01/03/2021,"0<RFP<=0,5",M,15-19,19,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276159,2686841,2809,E,10/02/2020,10/02/2024,43.0,01/03/2021,"0<RFP<=0,5",M,20-24,21,branca   ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276181,2686841,2809,E,10/02/2020,10/02/2024,43.0,01/03/2021,"0,5<RFP<=1,0",M,20-24,23,preta    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,101730061,2811604,2809,E,13/10/2021,13/10/2025,44.0,01/10/2021,"1,5<RFP<=2,5",F,40-44,44,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,98128075,2750507,2809,E,01/02/2021,01/02/2025,40.0,01/04/2021,"0<RFP<=0,5",M,20-24,23,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,98128231,2750507,2809,E,01/02/2021,01/02/2025,40.0,01/04/2021,"0<RFP<=0,5",F,20-24,20,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,98128071,2750507,2809,E,01/02/2021,01/02/2025,40.0,01/04/2021,"0,5<RFP<=1,0",M,15-19,18,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,98128113,2750507,2809,E,01/02/2021,01/02/2025,40.0,01/04/2021,"0<RFP<=0,5",F,35-39,37,parda    ,Campus João Pessoa
278,matematica,3160,desenvolvimento educacional e social,1.08,licenciatura,noturno,98128055,2750507,2809,E,01/02/2021,01/02/2025,40.0,01/04/2021,"0,5<RFP<=1,0",M,35-39,39,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668077,1982545,2809,E,05/03/2015,04/05/2018,40.0,01/05/2019,"1,0<RFP<=1,5",M,20-24,22,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64667847,1982545,2809,E,05/03/2015,04/05/2018,40.0,01/05/2019,"1,5<RFP<=2,5",M,25-29,26,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668371,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"2,5<RFP<=3,5",M,20-24,21,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668349,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,35-39,38,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64667933,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,30-34,34,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668059,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,20-24,23,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64667947,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"0<RFP<=0,5",F,20-24,22,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668347,1982545,2809,E,05/03/2015,04/05/2018,40.0,01/05/2019,"0<RFP<=0,5",M,25-29,26,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668071,1982545,2809,E,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,25-29,26,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668079,1982545,2809,E,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,20-24,24,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668061,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"0<RFP<=0,5",M,40-44,40,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668365,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"1,5<RFP<=2,5",M,25-29,28,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668373,1982545,2809,E,05/03/2015,04/05/2018,40.0,01/05/2019,"RFP>3,5",M,20-24,23,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668067,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,25-29,28,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668075,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"1,0<RFP<=1,5",M,20-24,21,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64667937,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,30-34,30,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668359,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"1,5<RFP<=2,5",M,35-39,35,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668333,1982545,2809,C,05/03/2015,04/05/2018,40.0,01/05/2019,"1,5<RFP<=2,5",M,30-34,33,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,64668069,1982545,2809,E,05/03/2015,04/05/2018,40.0,01/05/2019,"0,5<RFP<=1,0",M,20-24,22,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705832,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"1,0<RFP<=1,5",F,25-29,29,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704259,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,20-24,21,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704359,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,15-19,19,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705826,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",F,35-39,37,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704964,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0<RFP<=0,5",F,30-34,34,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705842,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"1,5<RFP<=2,5",M,15-19,18,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705836,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"2,5<RFP<=3,5",M,30-34,30,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704974,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0<RFP<=0,5",F,20-24,24,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705812,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"1,0<RFP<=1,5",M,30-34,33,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704968,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,20-24,21,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705846,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0<RFP<=0,5",M,20-24,22,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705806,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"1,5<RFP<=2,5",M,35-39,36,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705822,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",F,20-24,22,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704255,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0<RFP<=0,5",F,20-24,24,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705828,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"1,0<RFP<=1,5",F,40-44,41,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705814,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,30-34,33,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704253,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,20-24,21,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704958,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,20-24,23,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705380,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,30-34,32,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704257,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,20-24,23,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705824,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"1,5<RFP<=2,5",M,40-44,42,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704962,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,20-24,22,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704952,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,25-29,29,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705804,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0,5<RFP<=1,0",M,35-39,37,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704960,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0<RFP<=0,5",M,20-24,22,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85705808,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"1,0<RFP<=1,5",M,30-34,32,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,85704954,2481811,2809,E,12/03/2018,12/03/2021,48.0,01/01/2021,"0<RFP<=0,5",F,25-29,27,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,24070942,514316,2809,C,01/09/2010,28/06/2013,40.0,22/01/2018,"1,0<RFP<=1,5",M,30-34,33,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,24070964,514316,2809,C,01/09/2010,28/06/2013,40.0,22/01/2018,"0,5<RFP<=1,0",M,25-29,26,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,24070962,514316,2809,E,01/09/2010,28/06/2013,40.0,22/01/2018,"RFP>3,5",M,30-34,34,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,24070932,514316,2809,E,01/09/2010,28/06/2013,40.0,22/01/2018,"0,5<RFP<=1,0",M,40-44,41,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,24070950,514316,2809,C,01/09/2010,28/06/2013,40.0,22/01/2018,"0<RFP<=0,5",M,25-29,26,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378364,1955404,2809,C,14/04/2014,01/06/2017,40.0,01/03/2018,"1,0<RFP<=1,5",M,25-29,25,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378380,1955404,2809,C,14/04/2014,01/06/2017,40.0,01/03/2018,"0,5<RFP<=1,0",M,25-29,26,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378412,1955404,2809,E,14/04/2014,01/06/2017,40.0,01/03/2018,"1,5<RFP<=2,5",M,35-39,35,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378392,1955404,2809,C,14/04/2014,01/06/2017,40.0,01/03/2018,"0<RFP<=0,5",M,20-24,22,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378382,1955404,2809,C,14/04/2014,01/06/2017,40.0,01/03/2018,"2,5<RFP<=3,5",M,25-29,28,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378450,1955404,2809,E,14/04/2014,01/06/2017,40.0,01/03/2018,"RFP>3,5",M,25-29,25,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378406,1955404,2809,C,14/04/2014,01/06/2017,40.0,01/03/2018,"0<RFP<=0,5",M,35-39,36,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,62378418,1955404,2809,C,14/04/2014,01/06/2017,40.0,01/03/2018,"0<RFP<=0,5",M,45-49,47,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187862,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"1,0<RFP<=1,5",F,25-29,26,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187846,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0,5<RFP<=1,0",M,20-24,24,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187854,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"1,5<RFP<=2,5",F,30-34,34,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187890,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0,5<RFP<=1,0",M,20-24,21,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187860,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"1,5<RFP<=2,5",F,25-29,28,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187852,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0,5<RFP<=1,0",F,35-39,35,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87188303,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0<RFP<=0,5",M,30-34,30,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187872,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"1,5<RFP<=2,5",M,45-49,48,branca   ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87186360,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0<RFP<=0,5",M,25-29,27,preta    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87186346,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0,5<RFP<=1,0",M,25-29,25,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87186350,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0,5<RFP<=1,0",M,20-24,23,parda    ,Campus João Pessoa
295,sistemas para internet,2702,informacao e comunicacao,1.07,tecnologia,vespertino,87187878,2525150,2809,E,27/08/2018,27/08/2021,47.0,01/11/2018,"0<RFP<=0,5",M,25-29,28,parda    ,Campus João Pessoa
